config,slot,status,name,variant,output,removed_edge_green_pixels
items-3901-3950,42,PASS,strong shortbow,many,public/game-assets/items/weapon/strong_shortbow_many.png,13297
items-3901-3950,43,PASS,elaborate bow,single,public/game-assets/items/weapon/elaborate_bow.png,14677
items-3901-3950,44,SKIP_FEW,elaborate bow,few,public/game-assets/items/weapon/elaborate_bow_few.png,0
items-3901-3950,45,PASS,elaborate bow,many,public/game-assets/items/weapon/elaborate_bow_many.png,12933
items-3901-3950,46,PASS,fancy tribal bow,single,public/game-assets/items/weapon/fancy_tribal_bow.png,11072
items-3901-3950,47,SKIP_FEW,fancy tribal bow,few,public/game-assets/items/weapon/fancy_tribal_bow_few.png,0
items-3901-3950,48,PASS,fancy tribal bow,many,public/game-assets/items/weapon/fancy_tribal_bow_many.png,13433
items-3901-3950,49,PASS,fabled bow of the sun,single,public/game-assets/items/weapon/fabled_bow_of_the_sun.png,15245
items-3901-3950,50,PASS,scarce fruitwood bow,single,public/game-assets/items/weapon/scarce_fruitwood_bow.png,13481
items-3951-4000,1,SKIP_FEW,scarce fruitwood bow,few,public/game-assets/items/weapon/scarce_fruitwood_bow_few.png,0
items-3951-4000,2,PASS,scarce fruitwood bow,many,public/game-assets/items/weapon/scarce_fruitwood_bow_many.png,15975
items-3951-4000,3,PASS,fabled bow of Long Dusk,single,public/game-assets/items/weapon/fabled_bow_of_long_dusk.png,21028
items-3951-4000,4,PASS,scarce bow of peircing,single,public/game-assets/items/weapon/scarce_bow_of_peircing.png,29611
items-3951-4000,5,SKIP_FEW,scarce bow of peircing,few,public/game-assets/items/weapon/scarce_bow_of_peircing_few.png,0
items-3951-4000,6,PASS,scarce bow of peircing,many,public/game-assets/items/weapon/scarce_bow_of_peircing_many.png,20842
items-3951-4000,7,PASS,scarce bow of storms,single,public/game-assets/items/weapon/scarce_bow_of_storms.png,25831
items-3951-4000,8,PASS,scarce cherrywood bow,single,public/game-assets/items/weapon/scarce_cherrywood_bow.png,26411
items-3951-4000,9,SKIP_FEW,scarce cherrywood bow,few,public/game-assets/items/weapon/scarce_cherrywood_bow_few.png,0
items-3951-4000,10,PASS,scarce cherrywood bow,many,public/game-assets/items/weapon/scarce_cherrywood_bow_many.png,15227
items-3951-4000,11,PASS,ceremonial club,single,public/game-assets/items/weapon/ceremonial_club.png,16127
items-3951-4000,12,SKIP_FEW,ceremonial club,few,public/game-assets/items/weapon/ceremonial_club_few.png,0
items-3951-4000,13,PASS,ceremonial club,many,public/game-assets/items/weapon/ceremonial_club_many.png,16285
items-3951-4000,14,PASS,forked club,single,public/game-assets/items/weapon/forked_club.png,29699
items-3951-4000,15,SKIP_FEW,forked club,few,public/game-assets/items/weapon/forked_club_few.png,0
items-3951-4000,16,PASS,forked club,many,public/game-assets/items/weapon/forked_club_many.png,21963
items-3951-4000,17,PASS,giant spiked club,single,public/game-assets/items/weapon/giant_spiked_club.png,28277
items-3951-4000,18,SKIP_FEW,giant spiked club,few,public/game-assets/items/weapon/giant_spiked_club_few.png,0
items-3951-4000,19,PASS,giant spiked club,many,public/game-assets/items/weapon/giant_spiked_club_many.png,12513
items-3951-4000,20,PASS,shillelagh,single,public/game-assets/items/weapon/shillelagh.png,22243
items-3951-4000,21,SKIP_FEW,shillelagh,few,public/game-assets/items/weapon/shillelagh_few.png,0
items-3951-4000,22,PASS,shillelagh,many,public/game-assets/items/weapon/shillelagh_many.png,19603
items-3951-4000,23,PASS,small club,single,public/game-assets/items/weapon/small_club.png,25606
items-3951-4000,24,SKIP_FEW,small club,few,public/game-assets/items/weapon/small_club_few.png,0
items-3951-4000,25,PASS,small club,many,public/game-assets/items/weapon/small_club_many.png,15190
items-3951-4000,26,PASS,spiked club,single,public/game-assets/items/weapon/spiked_club.png,26308
items-3951-4000,27,SKIP_FEW,spiked club,few,public/game-assets/items/weapon/spiked_club_few.png,0
items-3951-4000,28,PASS,spiked club,many,public/game-assets/items/weapon/spiked_club_many.png,13460
items-3951-4000,29,PASS,fabled spiked club of doom,single,public/game-assets/items/weapon/fabled_spiked_club_of_doom.png,24072
items-3951-4000,30,SKIP_FEW,fabled spiked club of doom,few,public/game-assets/items/weapon/fabled_spiked_club_of_doom_few.png,0
items-3951-4000,31,PASS,fabled spiked club of doom,many,public/game-assets/items/weapon/fabled_spiked_club_of_doom_many.png,13447
items-3951-4000,32,PASS,strong club,single,public/game-assets/items/weapon/strong_club.png,24797
items-3951-4000,33,SKIP_FEW,strong club,few,public/game-assets/items/weapon/strong_club_few.png,0
items-3951-4000,34,PASS,strong club,many,public/game-assets/items/weapon/strong_club_many.png,11801
items-3951-4000,35,PASS,weak club,single,public/game-assets/items/weapon/weak_club.png,19584
items-3951-4000,36,SKIP_FEW,weak club,few,public/game-assets/items/weapon/weak_club_few.png,0
items-3951-4000,37,PASS,weak club,many,public/game-assets/items/weapon/weak_club_many.png,12620
items-3951-4000,38,PASS,arbalest,single,public/game-assets/items/weapon/arbalest.png,19730
items-3951-4000,39,PASS,fancy arbalest,single,public/game-assets/items/weapon/fancy_arbalest.png,19225
items-3951-4000,40,PASS,arbalest with gold,single,public/game-assets/items/weapon/arbalest_with_gold.png,13694
items-3951-4000,41,PASS,hand crossbow,single,public/game-assets/items/weapon/hand_crossbow.png,15709
items-3951-4000,42,PASS,fabled elaborate hand crossbow,single,public/game-assets/items/weapon/fabled_elaborate_hand_crossbow.png,16562
items-3951-4000,43,PASS,hellfire crossbow,single,public/game-assets/items/weapon/hellfire_crossbow.png,15126
items-3951-4000,44,PASS,simple crossbow,single,public/game-assets/items/weapon/simple_crossbow.png,19691
items-3951-4000,45,PASS,fabled sniper crossbow,single,public/game-assets/items/weapon/fabled_sniper_crossbow.png,16540
items-3951-4000,46,PASS,strong crossbow,single,public/game-assets/items/weapon/strong_crossbow.png,14329
items-3951-4000,47,PASS,fabled blade of embers,single,public/game-assets/items/weapon/fabled_blade_of_embers.png,27630
items-3951-4000,48,PASS,dagger,single,public/game-assets/items/weapon/dagger.png,30095
items-3951-4000,49,SKIP_FEW,dagger,few,public/game-assets/items/weapon/dagger_few.png,0
items-3951-4000,50,PASS,dagger,many,public/game-assets/items/weapon/dagger_many.png,15647
items-4001-4050,1,PASS,scarce starcourt dagger,single,public/game-assets/items/weapon/scarce_starcourt_dagger.png,19275
items-4001-4050,2,SKIP_FEW,scarce starcourt dagger,few,public/game-assets/items/weapon/scarce_starcourt_dagger_few.png,0
items-4001-4050,3,PASS,scarce starcourt dagger,many,public/game-assets/items/weapon/scarce_starcourt_dagger_many.png,16956
items-4001-4050,4,PASS,scarce starcourt short sword,single,public/game-assets/items/weapon/scarce_starcourt_short_sword.png,23196
items-4001-4050,5,SKIP_FEW,scarce starcourt short sword,few,public/game-assets/items/weapon/scarce_starcourt_short_sword_few.png,0
items-4001-4050,6,PASS,scarce starcourt short sword,many,public/game-assets/items/weapon/scarce_starcourt_short_sword_many.png,17296
items-4001-4050,7,PASS,fancy short sword,single,public/game-assets/items/weapon/fancy_short_sword.png,19344
items-4001-4050,8,SKIP_FEW,fancy short sword,few,public/game-assets/items/weapon/fancy_short_sword_few.png,0
items-4001-4050,9,PASS,fancy short sword,many,public/game-assets/items/weapon/fancy_short_sword_many.png,16666
items-4001-4050,10,PASS,gold infused dagger,single,public/game-assets/items/weapon/gold_infused_dagger.png,21335
items-4001-4050,11,SKIP_FEW,gold infused dagger,few,public/game-assets/items/weapon/gold_infused_dagger_few.png,0
items-4001-4050,12,PASS,gold infused dagger,many,public/game-assets/items/weapon/gold_infused_dagger_many.png,15020
items-4001-4050,13,PASS,fabled dagger of betrayal,single,public/game-assets/items/weapon/fabled_dagger_of_betrayal.png,25276
items-4001-4050,14,PASS,scarce blade of accuracy,single,public/game-assets/items/weapon/scarce_blade_of_accuracy.png,19491
items-4001-4050,15,SKIP_FEW,scarce blade of accuracy,few,public/game-assets/items/weapon/scarce_blade_of_accuracy_few.png,0
items-4001-4050,16,PASS,scarce blade of accuracy,many,public/game-assets/items/weapon/scarce_blade_of_accuracy_many.png,18730
items-4001-4050,17,PASS,ironclan dagger,single,public/game-assets/items/weapon/ironclan_dagger.png,23141
items-4001-4050,18,SKIP_FEW,ironclan dagger,few,public/game-assets/items/weapon/ironclan_dagger_few.png,0
items-4001-4050,19,PASS,ironclan dagger,many,public/game-assets/items/weapon/ironclan_dagger_many.png,20078
items-4001-4050,20,PASS,ironclan short sword,single,public/game-assets/items/weapon/ironclan_short_sword.png,23867
items-4001-4050,21,SKIP_FEW,ironclan short sword,few,public/game-assets/items/weapon/ironclan_short_sword_few.png,0
items-4001-4050,22,PASS,ironclan short sword,many,public/game-assets/items/weapon/ironclan_short_sword_many.png,20296
items-4001-4050,23,PASS,tiny dagger,single,public/game-assets/items/weapon/tiny_dagger.png,24529
items-4001-4050,24,SKIP_FEW,tiny dagger,few,public/game-assets/items/weapon/tiny_dagger_few.png,0
items-4001-4050,25,PASS,tiny dagger,many,public/game-assets/items/weapon/tiny_dagger_many.png,21435
items-4001-4050,26,PASS,quickblade,single,public/game-assets/items/weapon/quickblade.png,19681
items-4001-4050,27,SKIP_FEW,quickblade,few,public/game-assets/items/weapon/quickblade_few.png,0
items-4001-4050,28,PASS,quickblade,many,public/game-assets/items/weapon/quickblade_many.png,16395
items-4001-4050,29,PASS,short sword,single,public/game-assets/items/weapon/short_sword.png,29226
items-4001-4050,30,SKIP_FEW,short sword,few,public/game-assets/items/weapon/short_sword_few.png,0
items-4001-4050,31,PASS,short sword,many,public/game-assets/items/weapon/short_sword_many.png,15683
items-4001-4050,32,PASS,slashing dagger,single,public/game-assets/items/weapon/slashing_dagger.png,23423
items-4001-4050,33,SKIP_FEW,slashing dagger,few,public/game-assets/items/weapon/slashing_dagger_few.png,0
items-4001-4050,34,PASS,slashing dagger,many,public/game-assets/items/weapon/slashing_dagger_many.png,16046
items-4001-4050,35,PASS,small blade,single,public/game-assets/items/weapon/small_blade.png,19231
items-4001-4050,36,SKIP_FEW,small blade,few,public/game-assets/items/weapon/small_blade_few.png,0
items-4001-4050,37,PASS,small blade,many,public/game-assets/items/weapon/small_blade_many.png,12769
items-4001-4050,38,PASS,rough spiked flail,single,public/game-assets/items/weapon/rough_spiked_flail.png,19050
items-4001-4050,39,SKIP_FEW,rough spiked flail,few,public/game-assets/items/weapon/rough_spiked_flail_few.png,0
items-4001-4050,40,PASS,rough spiked flail,many,public/game-assets/items/weapon/rough_spiked_flail_many.png,11820
items-4001-4050,41,PASS,decorative green flail,single,public/game-assets/items/weapon/decorative_green_flail.png,19401
items-4001-4050,42,SKIP_FEW,decorative green flail,few,public/game-assets/items/weapon/decorative_green_flail_few.png,0
items-4001-4050,43,PASS,decorative green flail,many,public/game-assets/items/weapon/decorative_green_flail_many.png,14974
items-4001-4050,44,PASS,fabled flail of burning death,single,public/game-assets/items/weapon/fabled_flail_of_burning_death.png,19732
items-4001-4050,45,PASS,fabled flail of frozen death,single,public/game-assets/items/weapon/fabled_flail_of_frozen_death.png,19248
items-4001-4050,46,PASS,gold spiked flail,single,public/game-assets/items/weapon/gold_spiked_flail.png,19798
items-4001-4050,47,SKIP_FEW,gold spiked flail,few,public/game-assets/items/weapon/gold_spiked_flail_few.png,0
items-4001-4050,48,PASS,gold spiked flail,many,public/game-assets/items/weapon/gold_spiked_flail_many.png,16186
items-4001-4050,49,PASS,large flail,single,public/game-assets/items/weapon/large_flail.png,20392
items-4001-4050,50,SKIP_FEW,large flail,few,public/game-assets/items/weapon/large_flail_few.png,0
items-4051-4100,1,PASS,large flail,many,public/game-assets/items/weapon/large_flail_many.png,14091
items-4051-4100,2,PASS,large gold flail,single,public/game-assets/items/weapon/large_gold_flail.png,21400
items-4051-4100,3,SKIP_FEW,large gold flail,few,public/game-assets/items/weapon/large_gold_flail_few.png,0
items-4051-4100,4,PASS,large gold flail,many,public/game-assets/items/weapon/large_gold_flail_many.png,15354
items-4051-4100,5,PASS,long flail,single,public/game-assets/items/weapon/long_flail.png,26278
items-4051-4100,6,SKIP_FEW,long flail,few,public/game-assets/items/weapon/long_flail_few.png,0
items-4051-4100,7,PASS,long flail,many,public/game-assets/items/weapon/long_flail_many.png,17415
items-4051-4100,8,PASS,long gold flail,single,public/game-assets/items/weapon/long_gold_flail.png,26637
items-4051-4100,9,SKIP_FEW,long gold flail,few,public/game-assets/items/weapon/long_gold_flail_few.png,0
items-4051-4100,10,PASS,long gold flail,many,public/game-assets/items/weapon/long_gold_flail_many.png,13698
items-4051-4100,11,PASS,pitch black flail,single,public/game-assets/items/weapon/pitch_black_flail.png,20298
items-4051-4100,12,SKIP_FEW,pitch black flail,few,public/game-assets/items/weapon/pitch_black_flail_few.png,0
items-4051-4100,13,PASS,pitch black flail,many,public/game-assets/items/weapon/pitch_black_flail_many.png,15829
items-4051-4100,14,PASS,royal blue flail,single,public/game-assets/items/weapon/royal_blue_flail.png,24429
items-4051-4100,15,SKIP_FEW,royal blue flail,few,public/game-assets/items/weapon/royal_blue_flail_few.png,0
items-4051-4100,16,PASS,royal blue flail,many,public/game-assets/items/weapon/royal_blue_flail_many.png,15858
items-4051-4100,17,PASS,royal long flail,single,public/game-assets/items/weapon/royal_long_flail.png,28162
items-4051-4100,18,SKIP_FEW,royal long flail,few,public/game-assets/items/weapon/royal_long_flail_few.png,0
items-4051-4100,19,PASS,royal long flail,many,public/game-assets/items/weapon/royal_long_flail_many.png,15057
items-4051-4100,20,PASS,morningstar of planets,single,public/game-assets/items/weapon/morningstar_of_planets.png,19079
items-4051-4100,21,PASS,golden eveningstar,single,public/game-assets/items/weapon/golden_eveningstar.png,19511
items-4051-4100,22,SKIP_FEW,golden eveningstar,few,public/game-assets/items/weapon/golden_eveningstar_few.png,0
items-4051-4100,23,PASS,golden eveningstar,many,public/game-assets/items/weapon/golden_eveningstar_many.png,15776
items-4051-4100,24,PASS,eveningstar mace,single,public/game-assets/items/weapon/eveningstar_mace.png,25431
items-4051-4100,25,SKIP_FEW,eveningstar mace,few,public/game-assets/items/weapon/eveningstar_mace_few.png,0
items-4051-4100,26,PASS,eveningstar mace,many,public/game-assets/items/weapon/eveningstar_mace_many.png,12969
items-4051-4100,27,PASS,scarce eveningstar of damage,single,public/game-assets/items/weapon/scarce_eveningstar_of_damage.png,21637
items-4051-4100,28,SKIP_FEW,scarce eveningstar of damage,few,public/game-assets/items/weapon/scarce_eveningstar_of_damage_few.png,0
items-4051-4100,29,PASS,scarce eveningstar of damage,many,public/game-assets/items/weapon/scarce_eveningstar_of_damage_many.png,15572
items-4051-4100,30,PASS,fancy eveningstar mace,single,public/game-assets/items/weapon/fancy_eveningstar_mace.png,21840
items-4051-4100,31,SKIP_FEW,fancy eveningstar mace,few,public/game-assets/items/weapon/fancy_eveningstar_mace_few.png,0
items-4051-4100,32,PASS,fancy eveningstar mace,many,public/game-assets/items/weapon/fancy_eveningstar_mace_many.png,14333
items-4051-4100,33,PASS,gold morningstar mace,single,public/game-assets/items/weapon/gold_morningstar_mace.png,22187
items-4051-4100,34,SKIP_FEW,gold morningstar mace,few,public/game-assets/items/weapon/gold_morningstar_mace_few.png,0
items-4051-4100,35,PASS,gold morningstar mace,many,public/game-assets/items/weapon/gold_morningstar_mace_many.png,15083
items-4051-4100,36,PASS,large eveningstar mace,single,public/game-assets/items/weapon/large_eveningstar_mace.png,23306
items-4051-4100,37,SKIP_FEW,large eveningstar mace,few,public/game-assets/items/weapon/large_eveningstar_mace_few.png,0
items-4051-4100,38,PASS,large eveningstar mace,many,public/game-assets/items/weapon/large_eveningstar_mace_many.png,14874
items-4051-4100,39,PASS,large gold eveningstar mace,single,public/game-assets/items/weapon/large_gold_eveningstar_mace.png,22270
items-4051-4100,40,SKIP_FEW,large gold eveningstar mace,few,public/game-assets/items/weapon/large_gold_eveningstar_mace_few.png,0
items-4051-4100,41,PASS,large gold eveningstar mace,many,public/game-assets/items/weapon/large_gold_eveningstar_mace_many.png,13687
items-4051-4100,42,PASS,large gold morningstar mace,single,public/game-assets/items/weapon/large_gold_morningstar_mace.png,22102
items-4051-4100,43,SKIP_FEW,large gold morningstar mace,few,public/game-assets/items/weapon/large_gold_morningstar_mace_few.png,0
items-4051-4100,44,PASS,large gold morningstar mace,many,public/game-assets/items/weapon/large_gold_morningstar_mace_many.png,14976
items-4051-4100,45,PASS,large morningstar mace,single,public/game-assets/items/weapon/large_morningstar_mace.png,22074
items-4051-4100,46,SKIP_FEW,large morningstar mace,few,public/game-assets/items/weapon/large_morningstar_mace_few.png,0
items-4051-4100,47,PASS,large morningstar mace,many,public/game-assets/items/weapon/large_morningstar_mace_many.png,12455
items-4051-4100,48,PASS,long gold mace,single,public/game-assets/items/weapon/long_gold_mace.png,25176
items-4051-4100,49,SKIP_FEW,long gold mace,few,public/game-assets/items/weapon/long_gold_mace_few.png,0
items-4051-4100,50,PASS,long gold mace,many,public/game-assets/items/weapon/long_gold_mace_many.png,11555
items-4101-4150,1,PASS,scarce mace of eos,single,public/game-assets/items/weapon/scarce_mace_of_eos.png,16144
items-4101-4150,2,PASS,scarce mace of far power,single,public/game-assets/items/weapon/scarce_mace_of_far_power.png,15221
items-4101-4150,3,PASS,fabled mace of high power,single,public/game-assets/items/weapon/fabled_mace_of_high_power.png,20973
items-4101-4150,4,PASS,morningstar mace,single,public/game-assets/items/weapon/morningstar_mace.png,25732
items-4101-4150,5,SKIP_FEW,morningstar mace,few,public/game-assets/items/weapon/morningstar_mace_few.png,0
items-4101-4150,6,PASS,morningstar mace,many,public/game-assets/items/weapon/morningstar_mace_many.png,14516
items-4101-4150,7,PASS,royal blue eveningstar mace,single,public/game-assets/items/weapon/royal_blue_eveningstar_mace.png,24729
items-4101-4150,8,SKIP_FEW,royal blue eveningstar mace,few,public/game-assets/items/weapon/royal_blue_eveningstar_mace_few.png,0
items-4101-4150,9,PASS,royal blue eveningstar mace,many,public/game-assets/items/weapon/royal_blue_eveningstar_mace_many.png,16916
items-4101-4150,10,PASS,skullcrusher,single,public/game-assets/items/weapon/skullcrusher.png,25197
items-4101-4150,11,SKIP_FEW,skullcrusher,few,public/game-assets/items/weapon/skullcrusher_few.png,0
items-4101-4150,12,PASS,skullcrusher,many,public/game-assets/items/weapon/skullcrusher_many.png,19146
items-4101-4150,13,PASS,small long mace,single,public/game-assets/items/weapon/small_long_mace.png,30985
items-4101-4150,14,SKIP_FEW,small long mace,few,public/game-assets/items/weapon/small_long_mace_few.png,0
items-4101-4150,15,PASS,small long mace,many,public/game-assets/items/weapon/small_long_mace_many.png,16188
items-4101-4150,16,PASS,small long royal blue mace,single,public/game-assets/items/weapon/small_long_royal_blue_mace.png,13328
items-4101-4150,17,SKIP_FEW,small long royal blue mace,few,public/game-assets/items/weapon/small_long_royal_blue_mace_few.png,0
items-4101-4150,18,PASS,small long royal blue mace,many,public/game-assets/items/weapon/small_long_royal_blue_mace_many.png,17556
items-4101-4150,19,PASS,small mace,single,public/game-assets/items/weapon/small_mace.png,17249
items-4101-4150,20,SKIP_FEW,small mace,few,public/game-assets/items/weapon/small_mace_few.png,0
items-4101-4150,21,PASS,small mace,many,public/game-assets/items/weapon/small_mace_many.png,14464
items-4101-4150,22,PASS,small morningstar,single,public/game-assets/items/weapon/small_morningstar.png,21736
items-4101-4150,23,SKIP_FEW,small morningstar,few,public/game-assets/items/weapon/small_morningstar_few.png,0
items-4101-4150,24,PASS,small morningstar,many,public/game-assets/items/weapon/small_morningstar_many.png,11660
items-4101-4150,25,PASS,small royal blue mace,single,public/game-assets/items/weapon/small_royal_blue_mace.png,23480
items-4101-4150,26,SKIP_FEW,small royal blue mace,few,public/game-assets/items/weapon/small_royal_blue_mace_few.png,0
items-4101-4150,27,PASS,small royal blue mace,many,public/game-assets/items/weapon/small_royal_blue_mace_many.png,13279
items-4101-4150,28,PASS,small royal blue morningstar,single,public/game-assets/items/weapon/small_royal_blue_morningstar.png,21738
items-4101-4150,29,SKIP_FEW,small royal blue morningstar,few,public/game-assets/items/weapon/small_royal_blue_morningstar_few.png,0
items-4101-4150,30,PASS,small royal blue morningstar,many,public/game-assets/items/weapon/small_royal_blue_morningstar_many.png,16316
items-4101-4150,31,PASS,undead hunter,single,public/game-assets/items/weapon/undead_hunter.png,27017
items-4101-4150,32,SKIP_FEW,undead hunter,few,public/game-assets/items/weapon/undead_hunter_few.png,0
items-4101-4150,33,PASS,undead hunter,many,public/game-assets/items/weapon/undead_hunter_many.png,12238
items-4101-4150,34,PASS,ankus,single,public/game-assets/items/weapon/ankus.png,27412
items-4101-4150,35,SKIP_FEW,ankus,few,public/game-assets/items/weapon/ankus_few.png,0
items-4101-4150,36,PASS,ankus,many,public/game-assets/items/weapon/ankus_many.png,13332
items-4101-4150,37,PASS,strong spear,single,public/game-assets/items/weapon/strong_spear.png,25637
items-4101-4150,38,SKIP_FEW,strong spear,few,public/game-assets/items/weapon/strong_spear_few.png,0
items-4101-4150,39,PASS,strong spear,many,public/game-assets/items/weapon/strong_spear_many.png,18167
items-4101-4150,40,PASS,scarce crystal spear,single,public/game-assets/items/weapon/scarce_crystal_spear.png,15691
items-4101-4150,41,PASS,fabled trident of Sundering,single,public/game-assets/items/weapon/fabled_trident_of_sundering.png,27721
items-4101-4150,42,PASS,notable starcourt spear,single,public/game-assets/items/weapon/notable_starcourt_spear.png,31461
items-4101-4150,43,SKIP_FEW,notable starcourt spear,few,public/game-assets/items/weapon/notable_starcourt_spear_few.png,0
items-4101-4150,44,PASS,notable starcourt spear,many,public/game-assets/items/weapon/notable_starcourt_spear_many.png,20533
items-4101-4150,45,PASS,fancy lajatang,single,public/game-assets/items/weapon/fancy_lajatang.png,28824
items-4101-4150,46,SKIP_FEW,fancy lajatang,few,public/game-assets/items/weapon/fancy_lajatang_few.png,0
items-4101-4150,47,PASS,fancy lajatang,many,public/game-assets/items/weapon/fancy_lajatang_many.png,13041
items-4101-4150,48,PASS,long glaive,single,public/game-assets/items/weapon/long_glaive.png,32065
items-4101-4150,49,SKIP_FEW,long glaive,few,public/game-assets/items/weapon/long_glaive_few.png,0
items-4101-4150,50,PASS,long glaive,many,public/game-assets/items/weapon/long_glaive_many.png,14712
items-4151-4200,1,PASS,ironclan glaive,single,public/game-assets/items/weapon/ironclan_glaive.png,24412
items-4151-4200,2,SKIP_FEW,ironclan glaive,few,public/game-assets/items/weapon/ironclan_glaive_few.png,0
items-4151-4200,3,PASS,ironclan glaive,many,public/game-assets/items/weapon/ironclan_glaive_many.png,14831
items-4151-4200,4,PASS,royal spear,single,public/game-assets/items/weapon/royal_spear.png,26859
items-4151-4200,5,SKIP_FEW,royal spear,few,public/game-assets/items/weapon/royal_spear_few.png,0
items-4151-4200,6,PASS,royal spear,many,public/game-assets/items/weapon/royal_spear_many.png,14770
items-4151-4200,7,PASS,rough long bardiche,single,public/game-assets/items/weapon/rough_long_bardiche.png,23592
items-4151-4200,8,SKIP_FEW,rough long bardiche,few,public/game-assets/items/weapon/rough_long_bardiche_few.png,0
items-4151-4200,9,PASS,rough long bardiche,many,public/game-assets/items/weapon/rough_long_bardiche_many.png,16350
items-4151-4200,10,PASS,simple halberd,single,public/game-assets/items/weapon/simple_halberd.png,19762
items-4151-4200,11,SKIP_FEW,simple halberd,few,public/game-assets/items/weapon/simple_halberd_few.png,0
items-4151-4200,12,PASS,simple halberd,many,public/game-assets/items/weapon/simple_halberd_many.png,15036
items-4151-4200,13,PASS,simple trident,single,public/game-assets/items/weapon/simple_trident.png,18405
items-4151-4200,14,SKIP_FEW,simple trident,few,public/game-assets/items/weapon/simple_trident_few.png,0
items-4151-4200,15,PASS,simple trident,many,public/game-assets/items/weapon/simple_trident_many.png,17317
items-4151-4200,16,PASS,small glaive,single,public/game-assets/items/weapon/small_glaive.png,20806
items-4151-4200,17,SKIP_FEW,small glaive,few,public/game-assets/items/weapon/small_glaive_few.png,0
items-4151-4200,18,PASS,small glaive,many,public/game-assets/items/weapon/small_glaive_many.png,16344
items-4151-4200,19,PASS,small lajatang,single,public/game-assets/items/weapon/small_lajatang.png,20999
items-4151-4200,20,SKIP_FEW,small lajatang,few,public/game-assets/items/weapon/small_lajatang_few.png,0
items-4151-4200,21,PASS,small lajatang,many,public/game-assets/items/weapon/small_lajatang_many.png,13669
items-4151-4200,22,PASS,rough spear,single,public/game-assets/items/weapon/rough_spear.png,16147
items-4151-4200,23,SKIP_FEW,rough spear,few,public/game-assets/items/weapon/rough_spear_few.png,0
items-4151-4200,24,PASS,rough spear,many,public/game-assets/items/weapon/rough_spear_many.png,17989
items-4151-4200,25,PASS,fabled spear of Pearlgate,single,public/game-assets/items/weapon/fabled_spear_of_pearlgate.png,17071
items-4151-4200,26,PASS,expensive spear,single,public/game-assets/items/weapon/expensive_spear.png,30119
items-4151-4200,27,SKIP_FEW,expensive spear,few,public/game-assets/items/weapon/expensive_spear_few.png,0
items-4151-4200,28,PASS,expensive spear,many,public/game-assets/items/weapon/expensive_spear_many.png,18632
items-4151-4200,29,PASS,ceremonial spear with gems,single,public/game-assets/items/weapon/ceremonial_spear_with_gems.png,16594
items-4151-4200,30,PASS,notable short spear of reaching,single,public/game-assets/items/weapon/notable_short_spear_of_reaching.png,14824
items-4151-4200,31,SKIP_FEW,notable short spear of reaching,few,public/game-assets/items/weapon/notable_short_spear_of_reaching_few.png,0
items-4151-4200,32,PASS,notable short spear of reaching,many,public/game-assets/items/weapon/notable_short_spear_of_reaching_many.png,19111
items-4151-4200,33,PASS,strong splitting spear,single,public/game-assets/items/weapon/strong_splitting_spear.png,21535
items-4151-4200,34,SKIP_FEW,strong splitting spear,few,public/game-assets/items/weapon/strong_splitting_spear_few.png,0
items-4151-4200,35,PASS,strong splitting spear,many,public/game-assets/items/weapon/strong_splitting_spear_many.png,17321
items-4151-4200,36,PASS,spiked halberd,single,public/game-assets/items/weapon/spiked_halberd.png,27287
items-4151-4200,37,SKIP_FEW,spiked halberd,few,public/game-assets/items/weapon/spiked_halberd_few.png,0
items-4151-4200,38,PASS,spiked halberd,many,public/game-assets/items/weapon/spiked_halberd_many.png,18970
items-4151-4200,39,PASS,fancy long bardiche,single,public/game-assets/items/weapon/fancy_long_bardiche.png,18080
items-4151-4200,40,SKIP_FEW,fancy long bardiche,few,public/game-assets/items/weapon/fancy_long_bardiche_few.png,0
items-4151-4200,41,PASS,fancy long bardiche,many,public/game-assets/items/weapon/fancy_long_bardiche_many.png,14382
items-4151-4200,42,PASS,strong halberd,single,public/game-assets/items/weapon/strong_halberd.png,18969
items-4151-4200,43,SKIP_FEW,strong halberd,few,public/game-assets/items/weapon/strong_halberd_few.png,0
items-4151-4200,44,PASS,strong halberd,many,public/game-assets/items/weapon/strong_halberd_many.png,16657
items-4151-4200,45,PASS,strong spear,single,public/game-assets/items/weapon/strong_spear_2.png,26315
items-4151-4200,46,SKIP_FEW,strong spear,few,public/game-assets/items/weapon/strong_spear_2_few.png,0
items-4151-4200,47,PASS,strong spear,many,public/game-assets/items/weapon/strong_spear_2_many.png,15225
items-4151-4200,48,PASS,strong spiked halberd,single,public/game-assets/items/weapon/strong_spiked_halberd.png,17322
items-4151-4200,49,SKIP_FEW,strong spiked halberd,few,public/game-assets/items/weapon/strong_spiked_halberd_few.png,0
items-4151-4200,50,PASS,strong spiked halberd,many,public/game-assets/items/weapon/strong_spiked_halberd_many.png,15690
items-4201-4250,1,PASS,scarce trident of moonlight,single,public/game-assets/items/weapon/scarce_trident_of_moonlight.png,23464
items-4201-4250,2,PASS,fabled holy trident of electricity,single,public/game-assets/items/weapon/fabled_holy_trident_of_electricity.png,17545
items-4201-4250,3,PASS,fabled arc blade,single,public/game-assets/items/weapon/fabled_arc_blade.png,17963
items-4201-4250,4,PASS,rough bardiche,single,public/game-assets/items/weapon/rough_bardiche.png,28410
