sheet,globalSlot,row,column,itemName,variant,output,status,warnings,margin_1024,components,kept_area,green_pixels
items-4051-4100,4077,3,7,scarce eveningstar of damage,single,public/game-assets/items/weapon/scarce_eveningstar_of_damage.png,PASS,,51,1,6347,0
items-4051-4100,4078,3,8,scarce eveningstar of damage,few,public/game-assets/items/weapon/scarce_eveningstar_of_damage_few.png,PASS,,51,2,8139,0
items-4051-4100,4079,3,9,scarce eveningstar of damage,many,public/game-assets/items/weapon/scarce_eveningstar_of_damage_many.png,PASS,,51,1,17193,0
items-4051-4100,4080,3,10,fancy eveningstar mace,single,public/game-assets/items/weapon/fancy_eveningstar_mace.png,PASS,,51,1,8391,0
items-4051-4100,4081,4,1,fancy eveningstar mace,few,public/game-assets/items/weapon/fancy_eveningstar_mace_few.png,PASS,source_crossed_nominal_cell,51,1,9664,0
items-4051-4100,4082,4,2,fancy eveningstar mace,many,public/game-assets/items/weapon/fancy_eveningstar_mace_many.png,PASS,source_crossed_nominal_cell,51,1,17518,0
items-4051-4100,4083,4,3,gold morningstar mace,single,public/game-assets/items/weapon/gold_morningstar_mace.png,PASS,,51,1,5736,0
items-4051-4100,4084,4,4,gold morningstar mace,few,public/game-assets/items/weapon/gold_morningstar_mace_few.png,PASS,,51,3,7762,0
items-4051-4100,4085,4,5,gold morningstar mace,many,public/game-assets/items/weapon/gold_morningstar_mace_many.png,PASS,,51,1,17521,0
items-4051-4100,4086,4,6,large eveningstar mace,single,public/game-assets/items/weapon/large_eveningstar_mace.png,PASS,,51,1,7322,0
items-4051-4100,4087,4,7,large eveningstar mace,few,public/game-assets/items/weapon/large_eveningstar_mace_few.png,PASS,source_crossed_nominal_cell,51,3,8995,0
items-4051-4100,4088,4,8,large eveningstar mace,many,public/game-assets/items/weapon/large_eveningstar_mace_many.png,PASS,source_crossed_nominal_cell,51,1,17598,0
items-4051-4100,4089,4,9,large gold eveningstar mace,single,public/game-assets/items/weapon/large_gold_eveningstar_mace.png,PASS,,51,2,7210,0
items-4051-4100,4090,4,10,large gold eveningstar mace,few,public/game-assets/items/weapon/large_gold_eveningstar_mace_few.png,PASS,source_crossed_nominal_cell,51,3,9003,0
items-4051-4100,4091,5,1,large gold eveningstar mace,many,public/game-assets/items/weapon/large_gold_eveningstar_mace_many.png,PASS,source_crossed_nominal_cell,51,1,18175,0
items-4051-4100,4092,5,2,large gold morningstar mace,single,public/game-assets/items/weapon/large_gold_morningstar_mace.png,PASS,,51,1,6529,0
items-4051-4100,4093,5,3,large gold morningstar mace,few,public/game-assets/items/weapon/large_gold_morningstar_mace_few.png,PASS,,51,3,8411,0
items-4051-4100,4094,5,4,large gold morningstar mace,many,public/game-assets/items/weapon/large_gold_morningstar_mace_many.png,PASS,source_crossed_nominal_cell,51,1,17285,0
items-4051-4100,4095,5,5,large morningstar mace,single,public/game-assets/items/weapon/large_morningstar_mace.png,PASS,source_crossed_nominal_cell,51,2,9994,0
items-4051-4100,4096,5,6,large morningstar mace,few,public/game-assets/items/weapon/large_morningstar_mace_few.png,PASS,source_crossed_nominal_cell,51,3,9660,0
items-4051-4100,4097,5,7,large morningstar mace,many,public/game-assets/items/weapon/large_morningstar_mace_many.png,PASS,source_crossed_nominal_cell,51,1,17835,0
items-4051-4100,4098,5,8,long gold mace,single,public/game-assets/items/weapon/long_gold_mace.png,PASS,source_crossed_nominal_cell,51,2,6567,0
items-4051-4100,4099,5,9,long gold mace,few,public/game-assets/items/weapon/long_gold_mace_few.png,PASS,source_crossed_nominal_cell,51,4,14662,0
items-4051-4100,4100,5,10,long gold mace,many,public/game-assets/items/weapon/long_gold_mace_many.png,PASS,source_crossed_nominal_cell,51,1,19258,0
items-4101-4150,4101,1,1,scarce mace of eos,single,public/game-assets/items/weapon/scarce_mace_of_eos.png,PASS,source_crossed_nominal_cell,51,1,6555,0
items-4101-4150,4102,1,2,scarce mace of far power,single,public/game-assets/items/weapon/scarce_mace_of_far_power.png,PASS,source_crossed_nominal_cell,51,1,6318,0
items-4101-4150,4103,1,3,fabled mace of high power,single,public/game-assets/items/weapon/fabled_mace_of_high_power.png,PASS,source_crossed_nominal_cell,51,1,8129,0
items-4101-4150,4104,1,4,morningstar mace,single,public/game-assets/items/weapon/morningstar_mace.png,PASS,source_crossed_nominal_cell,51,1,5862,0
items-4101-4150,4105,1,5,morningstar mace,few,public/game-assets/items/weapon/morningstar_mace_few.png,PASS,source_crossed_nominal_cell,51,3,8254,0
items-4101-4150,4106,1,6,morningstar mace,many,public/game-assets/items/weapon/morningstar_mace_many.png,PASS,source_crossed_nominal_cell,51,1,18180,0
items-4101-4150,4107,1,7,royal blue eveningstar mace,single,public/game-assets/items/weapon/royal_blue_eveningstar_mace.png,PASS,source_crossed_nominal_cell,51,1,6507,0
items-4101-4150,4108,1,8,royal blue eveningstar mace,few,public/game-assets/items/weapon/royal_blue_eveningstar_mace_few.png,PASS,source_crossed_nominal_cell,51,2,8058,0
items-4101-4150,4109,1,9,royal blue eveningstar mace,many,public/game-assets/items/weapon/royal_blue_eveningstar_mace_many.png,PASS,source_crossed_nominal_cell,51,1,16721,0
items-4101-4150,4110,1,10,skullcrusher,single,public/game-assets/items/weapon/skullcrusher.png,PASS,source_crossed_nominal_cell,51,1,8282,0
items-4101-4150,4111,2,1,skullcrusher,few,public/game-assets/items/weapon/skullcrusher_few.png,PASS,,51,2,9164,0
items-4101-4150,4112,2,2,skullcrusher,many,public/game-assets/items/weapon/skullcrusher_many.png,PASS,source_crossed_nominal_cell,51,1,16697,0
items-4101-4150,4113,2,3,small long mace,single,public/game-assets/items/weapon/small_long_mace.png,PASS,,51,1,2668,0
items-4101-4150,4114,2,4,small long mace,few,public/game-assets/items/weapon/small_long_mace_few.png,PASS,source_crossed_nominal_cell,51,3,5678,0
items-4101-4150,4115,2,5,small long mace,many,public/game-assets/items/weapon/small_long_mace_many.png,PASS,source_crossed_nominal_cell,51,1,17814,0
items-4101-4150,4116,2,6,small long royal blue mace,single,public/game-assets/items/weapon/small_long_royal_blue_mace.png,PASS,,51,1,2822,0
items-4101-4150,4117,2,7,small long royal blue mace,few,public/game-assets/items/weapon/small_long_royal_blue_mace_few.png,PASS,,51,3,5135,0
items-4101-4150,4118,2,8,small long royal blue mace,many,public/game-assets/items/weapon/small_long_royal_blue_mace_many.png,PASS,source_crossed_nominal_cell,51,1,16763,0
items-4101-4150,4119,2,9,small mace,single,public/game-assets/items/weapon/small_mace.png,PASS,,51,1,2722,0
items-4101-4150,4120,2,10,small mace,few,public/game-assets/items/weapon/small_mace_few.png,PASS,,51,3,5511,0
items-4101-4150,4121,3,1,small mace,many,public/game-assets/items/weapon/small_mace_many.png,PASS,,51,1,10979,0
items-4101-4150,4122,3,2,small morningstar,single,public/game-assets/items/weapon/small_morningstar.png,PASS,,51,1,2873,0
items-4101-4150,4123,3,3,small morningstar,few,public/game-assets/items/weapon/small_morningstar_few.png,PASS,source_crossed_nominal_cell,51,3,5404,0
items-4101-4150,4124,3,4,small morningstar,many,public/game-assets/items/weapon/small_morningstar_many.png,PASS,source_crossed_nominal_cell,51,1,12863,0
items-4101-4150,4125,3,5,small royal blue mace,single,public/game-assets/items/weapon/small_royal_blue_mace.png,PASS,source_crossed_nominal_cell,51,2,4727,0
items-4101-4150,4126,3,6,small royal blue mace,few,public/game-assets/items/weapon/small_royal_blue_mace_few.png,PASS,source_crossed_nominal_cell,51,3,5297,0
items-4101-4150,4127,3,7,small royal blue mace,many,public/game-assets/items/weapon/small_royal_blue_mace_many.png,PASS,source_crossed_nominal_cell,51,1,13423,0
items-4101-4150,4128,3,8,small royal blue morningstar,single,public/game-assets/items/weapon/small_royal_blue_morningstar.png,PASS,source_crossed_nominal_cell,51,2,4675,0
items-4101-4150,4129,3,9,small royal blue morningstar,few,public/game-assets/items/weapon/small_royal_blue_morningstar_few.png,PASS,source_crossed_nominal_cell,51,3,5363,0
items-4101-4150,4130,3,10,small royal blue morningstar,many,public/game-assets/items/weapon/small_royal_blue_morningstar_many.png,PASS,source_crossed_nominal_cell,51,1,14095,0
items-4101-4150,4131,4,1,undead hunter,single,public/game-assets/items/weapon/undead_hunter.png,PASS,source_crossed_nominal_cell,51,2,7608,0
items-4101-4150,4132,4,2,undead hunter,few,public/game-assets/items/weapon/undead_hunter_few.png,PASS,source_crossed_nominal_cell,51,3,7935,0
items-4101-4150,4133,4,3,undead hunter,many,public/game-assets/items/weapon/undead_hunter_many.png,PASS,source_crossed_nominal_cell,51,1,16621,0
items-4101-4150,4134,4,4,ankus,single,public/game-assets/items/weapon/ankus.png,PASS,source_crossed_nominal_cell,51,4,6516,0
items-4101-4150,4135,4,5,ankus,few,public/game-assets/items/weapon/ankus_few.png,PASS,source_crossed_nominal_cell,51,9,6521,0
items-4101-4150,4136,4,6,ankus,many,public/game-assets/items/weapon/ankus_many.png,PASS,source_crossed_nominal_cell,51,5,14919,0
items-4101-4150,4137,4,7,strong spear,single,public/game-assets/items/weapon/strong_spear.png,PASS,,51,1,2493,0
items-4101-4150,4138,4,8,strong spear,few,public/game-assets/items/weapon/strong_spear_few.png,PASS,source_crossed_nominal_cell,51,3,5246,0
items-4101-4150,4139,4,9,strong spear,many,public/game-assets/items/weapon/strong_spear_many.png,PASS,source_crossed_nominal_cell,51,1,15473,0
items-4101-4150,4140,4,10,scarce crystal spear,single,public/game-assets/items/weapon/scarce_crystal_spear.png,PASS,,51,1,2785,0
items-4101-4150,4141,5,1,fabled trident of Sundering,single,public/game-assets/items/weapon/fabled_trident_of_sundering.png,PASS,source_crossed_nominal_cell,51,1,6226,0
items-4101-4150,4142,5,2,notable starcourt spear,single,public/game-assets/items/weapon/notable_starcourt_spear.png,PASS,source_crossed_nominal_cell,51,2,4537,0
items-4101-4150,4143,5,3,notable starcourt spear,few,public/game-assets/items/weapon/notable_starcourt_spear_few.png,PASS,source_crossed_nominal_cell,51,4,14907,0
items-4101-4150,4144,5,4,notable starcourt spear,many,public/game-assets/items/weapon/notable_starcourt_spear_many.png,PASS,source_crossed_nominal_cell,51,1,17534,0
items-4101-4150,4145,5,5,fancy lajatang,single,public/game-assets/items/weapon/fancy_lajatang.png,PASS,source_crossed_nominal_cell,51,3,7636,0
items-4101-4150,4146,5,6,fancy lajatang,few,public/game-assets/items/weapon/fancy_lajatang_few.png,PASS,source_crossed_nominal_cell,51,4,8312,0
items-4101-4150,4147,5,7,fancy lajatang,many,public/game-assets/items/weapon/fancy_lajatang_many.png,PASS,source_crossed_nominal_cell,51,2,17582,0
items-4101-4150,4148,5,8,long glaive,single,public/game-assets/items/weapon/long_glaive.png,PASS,source_crossed_nominal_cell,51,2,3611,0
items-4101-4150,4149,5,9,long glaive,few,public/game-assets/items/weapon/long_glaive_few.png,PASS,source_crossed_nominal_cell,51,4,11512,0
items-4101-4150,4150,5,10,long glaive,many,public/game-assets/items/weapon/long_glaive_many.png,PASS,source_crossed_nominal_cell,51,1,16239,0
items-4151-4200,4151,1,1,ironclan glaive,single,public/game-assets/items/weapon/ironclan_glaive.png,PASS,,51,1,3975,0
items-4151-4200,4152,1,2,ironclan glaive,few,public/game-assets/items/weapon/ironclan_glaive_few.png,PASS,,51,2,7446,0
items-4151-4200,4153,1,3,ironclan glaive,many,public/game-assets/items/weapon/ironclan_glaive_many.png,PASS,source_crossed_nominal_cell,51,1,18212,0
items-4151-4200,4154,1,4,royal spear,single,public/game-assets/items/weapon/royal_spear.png,PASS,,51,1,4888,0
items-4151-4200,4155,1,5,royal spear,few,public/game-assets/items/weapon/royal_spear_few.png,PASS,,51,1,7355,0
items-4151-4200,4156,1,6,royal spear,many,public/game-assets/items/weapon/royal_spear_many.png,PASS,source_crossed_nominal_cell,51,1,17382,0
items-4151-4200,4157,1,7,rough long bardiche,single,public/game-assets/items/weapon/rough_long_bardiche.png,PASS,,51,1,4891,0
items-4151-4200,4158,1,8,rough long bardiche,few,public/game-assets/items/weapon/rough_long_bardiche_few.png,PASS,,51,1,6961,0
items-4151-4200,4159,1,9,rough long bardiche,many,public/game-assets/items/weapon/rough_long_bardiche_many.png,PASS,,51,1,18714,0
items-4151-4200,4160,1,10,simple halberd,single,public/game-assets/items/weapon/simple_halberd.png,PASS,,51,1,3948,0
items-4151-4200,4161,2,1,simple halberd,few,public/game-assets/items/weapon/simple_halberd_few.png,PASS,,51,1,7420,0
items-4151-4200,4162,2,2,simple halberd,many,public/game-assets/items/weapon/simple_halberd_many.png,PASS,,51,1,19140,0
items-4151-4200,4163,2,3,simple trident,single,public/game-assets/items/weapon/simple_trident.png,PASS,,51,1,3567,0
items-4151-4200,4164,2,4,simple trident,few,public/game-assets/items/weapon/simple_trident_few.png,PASS,,51,2,7073,0
items-4151-4200,4165,2,5,simple trident,many,public/game-assets/items/weapon/simple_trident_many.png,PASS,,51,1,16669,0
items-4151-4200,4166,2,6,small glaive,single,public/game-assets/items/weapon/small_glaive.png,PASS,,51,1,3545,0
items-4151-4200,4167,2,7,small glaive,few,public/game-assets/items/weapon/small_glaive_few.png,PASS,,51,3,8033,0
items-4151-4200,4168,2,8,small glaive,many,public/game-assets/items/weapon/small_glaive_many.png,PASS,,51,1,18231,0
items-4151-4200,4169,2,9,small lajatang,single,public/game-assets/items/weapon/small_lajatang.png,PASS,,51,1,3480,0
items-4151-4200,4170,2,10,small lajatang,few,public/game-assets/items/weapon/small_lajatang_few.png,PASS,,51,3,7227,0
items-4151-4200,4171,3,1,small lajatang,many,public/game-assets/items/weapon/small_lajatang_many.png,PASS,,51,1,19451,0
items-4151-4200,4172,3,2,rough spear,single,public/game-assets/items/weapon/rough_spear.png,PASS,,51,1,3691,0
items-4151-4200,4173,3,3,rough spear,few,public/game-assets/items/weapon/rough_spear_few.png,PASS,,51,3,6754,0
items-4151-4200,4174,3,4,rough spear,many,public/game-assets/items/weapon/rough_spear_many.png,PASS,,51,1,16577,0
items-4151-4200,4175,3,5,fabled spear of Pearlgate,single,public/game-assets/items/weapon/fabled_spear_of_pearlgate.png,PASS,,51,1,4284,0
items-4151-4200,4176,3,6,expensive spear,single,public/game-assets/items/weapon/expensive_spear.png,PASS,,51,1,3494,0
items-4151-4200,4177,3,7,expensive spear,few,public/game-assets/items/weapon/expensive_spear_few.png,PASS,source_crossed_nominal_cell,51,3,7505,0
items-4151-4200,4178,3,8,expensive spear,many,public/game-assets/items/weapon/expensive_spear_many.png,PASS,source_crossed_nominal_cell,51,1,18680,0
items-4151-4200,4179,3,9,ceremonial spear with gems,single,public/game-assets/items/weapon/ceremonial_spear_with_gems.png,PASS,,51,1,4818,0
items-4151-4200,4180,3,10,notable short spear of reaching,single,public/game-assets/items/weapon/notable_short_spear_of_reaching.png,PASS,,51,1,3662,0
items-4151-4200,4181,4,1,notable short spear of reaching,few,public/game-assets/items/weapon/notable_short_spear_of_reaching_few.png,PASS,,51,3,8048,0
items-4151-4200,4182,4,2,notable short spear of reaching,many,public/game-assets/items/weapon/notable_short_spear_of_reaching_many.png,PASS,,51,1,17469,0
items-4151-4200,4183,4,3,strong splitting spear,single,public/game-assets/items/weapon/strong_splitting_spear.png,PASS,,51,1,3316,0
items-4151-4200,4184,4,4,strong splitting spear,few,public/game-assets/items/weapon/strong_splitting_spear_few.png,PASS,,51,1,7072,0
items-4151-4200,4185,4,5,strong splitting spear,many,public/game-assets/items/weapon/strong_splitting_spear_many.png,PASS,source_crossed_nominal_cell,51,1,17275,0
items-4151-4200,4186,4,6,spiked halberd,single,public/game-assets/items/weapon/spiked_halberd.png,PASS,,51,1,4716,0
items-4151-4200,4187,4,7,spiked halberd,few,public/game-assets/items/weapon/spiked_halberd_few.png,PASS,source_crossed_nominal_cell,51,1,8528,0
items-4151-4200,4188,4,8,spiked halberd,many,public/game-assets/items/weapon/spiked_halberd_many.png,PASS,source_crossed_nominal_cell,51,1,18973,0
items-4151-4200,4189,4,9,fancy long bardiche,single,public/game-assets/items/weapon/fancy_long_bardiche.png,PASS,,51,1,4487,0
items-4151-4200,4190,4,10,fancy long bardiche,few,public/game-assets/items/weapon/fancy_long_bardiche_few.png,PASS,,51,1,8723,0
items-4151-4200,4191,5,1,fancy long bardiche,many,public/game-assets/items/weapon/fancy_long_bardiche_many.png,PASS,,51,1,18592,0
items-4151-4200,4192,5,2,strong halberd,single,public/game-assets/items/weapon/strong_halberd.png,PASS,source_crossed_nominal_cell,51,1,5507,0
items-4151-4200,4193,5,3,strong halberd,few,public/game-assets/items/weapon/strong_halberd_few.png,PASS,source_crossed_nominal_cell,51,1,9774,0
items-4151-4200,4194,5,4,strong halberd,many,public/game-assets/items/weapon/strong_halberd_many.png,PASS,,51,1,18427,0
items-4151-4200,4195,5,5,strong spear,single,public/game-assets/items/weapon/strong_spear_2.png,PASS,,51,1,3442,0
items-4151-4200,4196,5,6,strong spear,few,public/game-assets/items/weapon/strong_spear_2_few.png,PASS,source_crossed_nominal_cell,51,3,7159,0
items-4151-4200,4197,5,7,strong spear,many,public/game-assets/items/weapon/strong_spear_2_many.png,PASS,source_crossed_nominal_cell,51,1,16001,0
items-4151-4200,4198,5,8,strong spiked halberd,single,public/game-assets/items/weapon/strong_spiked_halberd.png,PASS,source_crossed_nominal_cell,51,1,5454,0
items-4151-4200,4199,5,9,strong spiked halberd,few,public/game-assets/items/weapon/strong_spiked_halberd_few.png,PASS,,51,1,9173,0
items-4151-4200,4200,5,10,strong spiked halberd,many,public/game-assets/items/weapon/strong_spiked_halberd_many.png,PASS,source_crossed_nominal_cell,51,1,18146,0
items-4201-4250,4201,1,1,scarce trident of moonlight,single,public/game-assets/items/weapon/scarce_trident_of_moonlight.png,PASS,source_crossed_nominal_cell,51,2,4633,0
items-4201-4250,4202,1,2,fabled holy trident of electricity,single,public/game-assets/items/weapon/fabled_holy_trident_of_electricity.png,PASS,source_crossed_nominal_cell,51,2,9264,0
items-4201-4250,4203,1,3,fabled arc blade,single,public/game-assets/items/weapon/fabled_arc_blade.png,PASS,source_crossed_nominal_cell,51,3,9582,0
items-4201-4250,4204,1,4,rough bardiche,single,public/game-assets/items/weapon/rough_bardiche.png,PASS,source_crossed_nominal_cell,51,1,6865,0
items-4201-4250,4205,1,5,rough bardiche,few,public/game-assets/items/weapon/rough_bardiche_few.png,PASS,source_crossed_nominal_cell,51,2,9767,0
items-4201-4250,4206,1,6,rough bardiche,many,public/game-assets/items/weapon/rough_bardiche_many.png,PASS,source_crossed_nominal_cell,51,1,18993,0
items-4201-4250,4207,1,7,fabled solid gold claymore,single,public/game-assets/items/weapon/fabled_solid_gold_claymore.png,PASS,source_crossed_nominal_cell,51,1,6575,0
items-4201-4250,4208,1,8,bloodbane,single,public/game-assets/items/weapon/bloodbane.png,PASS,source_crossed_nominal_cell,51,2,6583,0
items-4201-4250,4209,1,9,bloodbane,few,public/game-assets/items/weapon/bloodbane_few.png,PASS,source_crossed_nominal_cell,51,1,10369,0
items-4201-4250,4210,1,10,bloodbane,many,public/game-assets/items/weapon/bloodbane_many.png,PASS,source_crossed_nominal_cell,51,1,19433,0
items-4201-4250,4211,2,1,claymore,single,public/game-assets/items/weapon/claymore.png,PASS,source_crossed_nominal_cell,51,1,6474,0
items-4201-4250,4212,2,2,claymore,few,public/game-assets/items/weapon/claymore_few.png,PASS,source_crossed_nominal_cell,51,1,12548,0
items-4201-4250,4213,2,3,claymore,many,public/game-assets/items/weapon/claymore_many.png,PASS,source_crossed_nominal_cell,51,1,18057,0
items-4201-4250,4214,2,4,fabled claymore of silence,single,public/game-assets/items/weapon/fabled_claymore_of_silence.png,PASS,source_crossed_nominal_cell,51,5,9329,0
items-4201-4250,4215,2,5,curved cutlass,single,public/game-assets/items/weapon/curved_cutlass.png,PASS,source_crossed_nominal_cell,51,2,9121,0
items-4201-4250,4216,2,6,curved cutlass,few,public/game-assets/items/weapon/curved_cutlass_few.png,PASS,source_crossed_nominal_cell,51,3,10868,0
items-4201-4250,4217,2,7,curved cutlass,many,public/game-assets/items/weapon/curved_cutlass_many.png,PASS,source_crossed_nominal_cell,51,4,19439,0
items-4201-4250,4218,2,8,small cutlass,single,public/game-assets/items/weapon/small_cutlass.png,PASS,,51,1,4116,0
items-4201-4250,4219,2,9,small cutlass,few,public/game-assets/items/weapon/small_cutlass_few.png,PASS,,51,3,5767,0
items-4201-4250,4220,2,10,small cutlass,many,public/game-assets/items/weapon/small_cutlass_many.png,PASS,source_crossed_nominal_cell,51,2,13905,0
items-4201-4250,4221,3,1,large cutlass,single,public/game-assets/items/weapon/large_cutlass.png,PASS,source_crossed_nominal_cell,51,1,5653,0
items-4201-4250,4222,3,2,large cutlass,few,public/game-assets/items/weapon/large_cutlass_few.png,PASS,source_crossed_nominal_cell,51,2,9763,0
items-4201-4250,4223,3,3,large cutlass,many,public/game-assets/items/weapon/large_cutlass_many.png,PASS,source_crossed_nominal_cell,51,3,17743,0
items-4201-4250,4224,3,4,fabled cutlass of high energy,single,public/game-assets/items/weapon/fabled_cutlass_of_high_energy.png,PASS,source_crossed_nominal_cell,51,4,7524,0
items-4201-4250,4225,3,5,fabled cutlass of high energy,few,public/game-assets/items/weapon/fabled_cutlass_of_high_energy_few.png,PASS,source_crossed_nominal_cell,51,7,10066,0
items-4201-4250,4226,3,6,fabled cutlass of high energy,many,public/game-assets/items/weapon/fabled_cutlass_of_high_energy_many.png,PASS,source_crossed_nominal_cell,51,5,18776,0
items-4201-4250,4227,3,7,decorative rapier,single,public/game-assets/items/weapon/decorative_rapier.png,PASS,source_crossed_nominal_cell,51,1,4894,0
items-4201-4250,4228,3,8,decorative rapier,few,public/game-assets/items/weapon/decorative_rapier_few.png,PASS,source_crossed_nominal_cell,51,1,8063,0
items-4201-4250,4229,3,9,decorative rapier,many,public/game-assets/items/weapon/decorative_rapier_many.png,PASS,source_crossed_nominal_cell,51,2,17380,0
items-4201-4250,4230,3,10,fabled ash fiend blade,single,public/game-assets/items/weapon/fabled_ash_fiend_blade.png,PASS,source_crossed_nominal_cell,51,2,7292,0
items-4201-4250,4231,4,1,double sword,single,public/game-assets/items/weapon/double_sword.png,PASS,source_crossed_nominal_cell,51,2,8920,0
items-4201-4250,4232,4,2,double sword,few,public/game-assets/items/weapon/double_sword_few.png,PASS,source_crossed_nominal_cell,51,1,8728,0
items-4201-4250,4233,4,3,double sword,many,public/game-assets/items/weapon/double_sword_many.png,PASS,source_crossed_nominal_cell,51,1,17909,0
items-4201-4250,4234,4,4,double sword with gem,single,public/game-assets/items/weapon/double_sword_with_gem.png,PASS,source_crossed_nominal_cell,51,2,9480,0
items-4201-4250,4235,4,5,double sword with gem,few,public/game-assets/items/weapon/double_sword_with_gem_few.png,PASS,source_crossed_nominal_cell,51,2,9146,0
items-4201-4250,4236,4,6,double sword with gem,many,public/game-assets/items/weapon/double_sword_with_gem_many.png,PASS,source_crossed_nominal_cell,51,4,18267,0
items-4201-4250,4237,4,7,dueling sword,single,public/game-assets/items/weapon/dueling_sword.png,PASS,source_crossed_nominal_cell,51,3,4569,0
items-4201-4250,4238,4,8,dueling sword,few,public/game-assets/items/weapon/dueling_sword_few.png,PASS,source_crossed_nominal_cell,51,3,5697,0
items-4201-4250,4239,4,9,dueling sword,many,public/game-assets/items/weapon/dueling_sword_many.png,PASS,source_crossed_nominal_cell,51,1,14047,0
items-4201-4250,4240,4,10,starcourt broadsword,single,public/game-assets/items/weapon/starcourt_broadsword.png,PASS,source_crossed_nominal_cell,51,1,6235,0
items-4201-4250,4241,5,1,starcourt broadsword,few,public/game-assets/items/weapon/starcourt_broadsword_few.png,PASS,source_crossed_nominal_cell,51,4,10025,0
items-4201-4250,4242,5,2,starcourt broadsword,many,public/game-assets/items/weapon/starcourt_broadsword_many.png,PASS,source_crossed_nominal_cell,51,3,17228,0
items-4201-4250,4243,5,3,falchion,single,public/game-assets/items/weapon/falchion.png,PASS,source_crossed_nominal_cell,51,2,11661,0
items-4201-4250,4244,5,4,falchion,few,public/game-assets/items/weapon/falchion_few.png,PASS,source_crossed_nominal_cell,51,3,7427,0
items-4201-4250,4245,5,5,falchion,many,public/game-assets/items/weapon/falchion_many.png,PASS,source_crossed_nominal_cell,51,2,18448,0
items-4201-4250,4246,5,6,falchion of revenge,single,public/game-assets/items/weapon/falchion_of_revenge.png,PASS,,51,1,6548,0
items-4201-4250,4247,5,7,falchion of revenge,few,public/game-assets/items/weapon/falchion_of_revenge_few.png,PASS,,51,2,9074,0
items-4201-4250,4248,5,8,falchion of revenge,many,public/game-assets/items/weapon/falchion_of_revenge_many.png,PASS,source_crossed_nominal_cell,51,1,17619,0
items-4201-4250,4249,5,9,fancy claymore,single,public/game-assets/items/weapon/fancy_claymore.png,PASS,,51,2,5388,0
items-4201-4250,4250,5,10,fancy claymore,few,public/game-assets/items/weapon/fancy_claymore_few.png,PASS,,51,3,10535,0
items-4251-4300,4251,1,1,fancy claymore,many,public/game-assets/items/weapon/fancy_claymore_many.png,PASS,source_crossed_nominal_cell,51,1,8851,0
items-4251-4300,4252,1,2,fancy flat falchion,single,public/game-assets/items/weapon/fancy_flat_falchion.png,PASS,,51,1,6288,0
items-4251-4300,4253,1,3,fancy flat falchion,few,public/game-assets/items/weapon/fancy_flat_falchion_few.png,PASS,source_crossed_nominal_cell,51,3,8570,0
items-4251-4300,4254,1,4,fancy flat falchion,many,public/game-assets/items/weapon/fancy_flat_falchion_many.png,PASS,source_crossed_nominal_cell,51,1,19938,0
items-4251-4300,4255,1,5,fabled greatsword of wealth,single,public/game-assets/items/weapon/fabled_greatsword_of_wealth.png,PASS,source_crossed_nominal_cell,51,3,11642,0
items-4251-4300,4256,1,6,fabled greatsword of wealth,few,public/game-assets/items/weapon/fabled_greatsword_of_wealth_few.png,PASS,source_crossed_nominal_cell,51,5,11497,0
items-4251-4300,4257,1,7,fabled greatsword of wealth,many,public/game-assets/items/weapon/fabled_greatsword_of_wealth_many.png,PASS,source_crossed_nominal_cell,51,4,18789,0
items-4251-4300,4258,1,8,fancy long cutlass,single,public/game-assets/items/weapon/fancy_long_cutlass.png,PASS,source_crossed_nominal_cell,51,3,13826,0
items-4251-4300,4259,1,9,fancy long cutlass,few,public/game-assets/items/weapon/fancy_long_cutlass_few.png,PASS,,51,3,6646,0
items-4251-4300,4260,1,10,fancy long cutlass,many,public/game-assets/items/weapon/fancy_long_cutlass_many.png,PASS,,51,2,14514,0
items-4251-4300,4261,2,1,fancy short sword,single,public/game-assets/items/weapon/fancy_short_sword_2.png,PASS,source_crossed_nominal_cell,51,1,6024,0
items-4251-4300,4262,2,2,fancy short sword,few,public/game-assets/items/weapon/fancy_short_sword_2_few.png,PASS,source_crossed_nominal_cell,51,5,9945,0
items-4251-4300,4263,2,3,fancy short sword,many,public/game-assets/items/weapon/fancy_short_sword_2_many.png,PASS,source_crossed_nominal_cell,51,2,14299,0
items-4251-4300,4264,2,4,fabled sword of flaming death,single,public/game-assets/items/weapon/fabled_sword_of_flaming_death.png,PASS,source_crossed_nominal_cell,51,5,11970,0
items-4251-4300,4265,2,5,flat falchion,single,public/game-assets/items/weapon/flat_falchion.png,PASS,,51,1,4817,0
items-4251-4300,4266,2,6,flat falchion,few,public/game-assets/items/weapon/flat_falchion_few.png,PASS,,51,5,8091,0
items-4251-4300,4267,2,7,flat falchion,many,public/game-assets/items/weapon/flat_falchion_many.png,PASS,source_crossed_nominal_cell,51,1,17527,0
items-4251-4300,4268,2,8,flat longsword,single,public/game-assets/items/weapon/flat_longsword.png,PASS,source_crossed_nominal_cell,51,1,4222,0
items-4251-4300,4269,2,9,flat longsword,few,public/game-assets/items/weapon/flat_longsword_few.png,PASS,,51,3,7136,0
items-4251-4300,4270,2,10,flat longsword,many,public/game-assets/items/weapon/flat_longsword_many.png,PASS,,51,2,15554,0
